,dist_percentile,t_statistic,p_value
0,1.7000000000000002,-1.1871041035858603,0.24051633519782536
1,3.4000000000000004,-2.18992512883153,0.03345461959180019
2,5.1,-2.76350524843458,0.0077949479942388995
3,6.800000000000001,-2.7908652321167513,0.007141076537880844
4,8.5,-3.169763812854419,0.002518516561689733
5,10.2,-3.066974911664325,0.003388952253637227
6,11.899999999999999,-3.2222976828931498,0.00221801020471401
7,13.600000000000001,-3.314945496586183,0.0017405247627599865
8,15.299999999999999,-3.379180746857225,0.0014641593437926623
9,16.900000000000002,-3.4786456434519377,0.0010844392888881217
10,18.6,-3.531592443554318,0.0009059129616486426
11,20.3,-3.583307805196349,0.0007621020662036841
12,22.0,-3.6302151797598756,0.0006669609852980026
13,23.7,-3.708089945271201,0.000523587633331911
14,25.4,-3.6817479919121503,0.0005635130002776831
15,27.1,-3.649870100736507,0.0006253253522548898
16,28.799999999999997,-3.5894461674280236,0.000742362019992224
17,30.5,-3.6473907294601444,0.0006173843342903835
18,32.2,-3.653134559568207,0.0006029242406548439
19,33.900000000000006,-3.6307207203794563,0.0006454130595522152
20,35.6,-3.6156714875873965,0.0006704474435336576
21,37.3,-3.6247130384502384,0.0006537293115485753
22,39.0,-3.727160259293852,0.0004722576080539542
23,40.699999999999996,-3.7259482827086723,0.00047759772676291576
24,42.4,-3.7286301160154554,0.0004723844528471661
25,44.1,-3.775062950125936,0.00040810564237884914
26,45.800000000000004,-3.757629666756452,0.00043110121631998035
27,47.5,-3.73690568457031,0.0004594282325620396
28,49.2,-3.700709881257228,0.000513936315074792
29,50.8,-3.7231856696594203,0.00047900180744443207
30,52.5,-3.6606789735572662,0.0005800570552680687
31,54.2,-3.640507041071737,0.0006189844241989132
32,55.900000000000006,-3.6113424475285263,0.0006800198924214453
33,57.599999999999994,-3.63784956118422,0.0006271764772197136
34,59.3,-3.7142874978650955,0.0004921927681791731
35,61.0,-3.73250478004631,0.0004645628592624487
36,62.7,-3.7357105197087934,0.0004586604750656619
37,64.4,-3.7247651452155455,0.0004758732061772891
38,66.10000000000001,-3.733792674667183,0.0004637419432624644
39,67.80000000000001,-3.7216772787551475,0.0004800380431311427
40,69.5,-3.758972842295368,0.00042619635886019904
41,71.2,-3.730380046328506,0.00046604480823419136
42,72.89999999999999,-3.724540458394304,0.00047385050905765367
43,74.6,-3.713511509151589,0.0004918162901304817
44,76.3,-3.732345300558969,0.000462888877259318
45,78.0,-3.7867178608840235,0.0003892619759325411
46,79.7,-3.780833389843869,0.00039764277784237875
47,81.39999999999999,-3.7664906369462248,0.0004164353309232403
48,83.1,-3.775565684122748,0.0004048098540664076
49,84.7,-3.8023545322354897,0.0003714945999396364
50,86.4,-3.8152408091222463,0.00035558898281210573
51,88.1,-3.810329667034165,0.0003614877856787788
52,89.8,-3.79215610897611,0.0003823311625242216
53,91.5,-3.82171082619669,0.0003478487419747469
54,93.2,-3.7981220358367938,0.0003745924378073726
55,94.89999999999999,-3.7688163931060696,0.00041113956304950685
56,96.6,-3.7379300992823263,0.0004529296842920944
57,98.3,-3.7203352183554155,0.00047741410042056716
58,100.0,-3.7295217957765048,0.0004616786258208201
