,dist_percentile,t_statistic,p_value
0,1.7000000000000002,-1.1899910506464064,0.24012106255914364
1,3.4000000000000004,-0.9125068500065101,0.3657120939784193
2,5.1,-0.9934826459054628,0.3258405032099613
3,6.800000000000001,-1.1185465359515183,0.2697196920364747
4,8.5,-1.0803814430488115,0.2864250693185624
5,10.2,-1.2021314785536443,0.2360995625289253
6,11.899999999999999,-1.3731609604489863,0.1772498971749214
7,13.600000000000001,-1.3913049284628698,0.1718114365815799
8,15.299999999999999,-1.4824043514411578,0.14621115582564856
9,16.900000000000002,-1.311108450396738,0.19717015955258982
10,18.6,-1.3042954075897741,0.19961252425629086
11,20.3,-1.381129588768761,0.17493641643609295
12,22.0,-1.2830921061518457,0.20674877436371486
13,23.7,-1.2987351828409712,0.20143234884332287
14,25.4,-1.3451137722495434,0.1860973665775452
15,27.1,-1.3530250715804117,0.18359909400349061
16,28.799999999999997,-1.484525694640709,0.1455137674157344
17,30.5,-1.4812334409977033,0.14639423671597152
18,32.2,-1.4674374887705839,0.15003486228772125
19,33.900000000000006,-1.5034151381064425,0.1404985523267553
20,35.6,-1.529698798258786,0.133817075305842
21,37.3,-1.5851131469018138,0.12072480763106354
22,39.0,-1.6121332096073515,0.1146868876283557
23,40.699999999999996,-1.6675692691452186,0.10306515956446645
24,42.4,-1.7022198220857712,0.09639784964518365
25,44.1,-1.729338764745801,0.0913245368334921
26,45.800000000000004,-1.7688778556578373,0.08444180422442721
27,47.5,-1.8858194357608313,0.0665108542632287
28,49.2,-1.9383145269582462,0.05961916903787944
29,50.8,-1.9500817694147627,0.058164946644004435
30,52.5,-1.9831747395662076,0.05422531946732291
31,54.2,-1.9528433849084839,0.05780407849693268
32,55.900000000000006,-1.974839524905132,0.05514997975342546
33,57.599999999999994,-2.0401706668542827,0.04793154643205255
34,59.3,-2.071176163703128,0.04478808486990078
35,61.0,-2.0712686689403634,0.04476663903094815
36,62.7,-2.111278017133703,0.04097058609531667
37,64.4,-2.12805407327434,0.03947180922054485
38,66.10000000000001,-2.1223992369244447,0.03994399279313335
39,67.80000000000001,-2.15907978290572,0.036786524351911605
40,69.5,-2.1646364431022915,0.03631319965572547
41,71.2,-2.219908753897872,0.03202895025079679
42,72.89999999999999,-2.1748439241300526,0.035383306065859814
43,74.6,-2.187495169850195,0.03435758123683324
44,76.3,-2.1769341369072714,0.03515407423826647
45,78.0,-2.1633669881459316,0.03623208407958513
46,79.7,-2.1496949588050955,0.03734395382710119
47,81.39999999999999,-2.119291951023625,0.03992028944428966
48,83.1,-2.1058052207044744,0.04110991459539938
49,84.7,-2.0630884856480627,0.04516738230989433
50,86.4,-2.049164895519579,0.04653219359228228
51,88.1,-2.010446237780019,0.05055900536308808
52,89.8,-2.022436369089585,0.04929557768340465
53,91.5,-1.9807858064266715,0.0538916810306255
54,93.2,-1.994398721038519,0.052299358058297635
55,94.89999999999999,-1.98985968908003,0.05280390422754344
56,96.6,-1.963989433838872,0.05581500268018493
57,98.3,-1.9597745244572908,0.056370347087130755
58,100.0,-1.9428588148579349,0.058466394961647135
