,From,To,Mid,District,Floor,Top,BF_RUD,BF_INT,BF_ADV,CHH_RUD,CHH_INT,CHH_ADV,FC_RUD,FC_INT,FC_ADV,MSW_RUD,MSW_INT,MSW_ADV
1134,0.6,0.7,0.35,511,16.85890279793214,19.32851705013085,0.9058823529411765,0.07058823529411765,0.023529411764705882,0.18823529411764706,0.5235294117647059,0.28823529411764703,0.8647058823529412,0.13529411764705881,0.0,0.22941176470588234,0.3588235294117647,0.4117647058823529
1135,0.6,0.7,0.35,512,19.972789833182638,21.705382966542214,0.7647058823529411,0.22058823529411764,0.014705882352941176,0.19117647058823528,0.4117647058823529,0.39705882352941174,0.8970588235294118,0.10294117647058823,0.0,0.27941176470588236,0.36764705882352944,0.35294117647058826
1136,0.6,0.7,0.35,513,13.429089914806276,14.80862666300699,0.9651162790697675,0.03488372093023256,0.0,0.2441860465116279,0.4883720930232558,0.26744186046511625,0.7209302325581395,0.27906976744186046,0.0,0.13953488372093023,0.4883720930232558,0.37209302325581395
1137,0.6,0.7,0.35,514,19.514722638793625,21.633487429693986,0.7572815533980582,0.20388349514563106,0.038834951456310676,0.32038834951456313,0.49514563106796117,0.18446601941747573,0.7184466019417476,0.2815533980582524,0.0,0.39805825242718446,0.1941747572815534,0.4077669902912621
1138,0.6,0.7,0.35,515,14.420393873144173,16.536530795597514,0.9176470588235294,0.07058823529411765,0.011764705882352941,0.2529411764705882,0.47058823529411764,0.27647058823529413,0.8411764705882353,0.1411764705882353,0.01764705882352941,0.40588235294117647,0.11176470588235295,0.4823529411764706
1139,0.6,0.7,0.35,516,14.459697385725818,17.48516315747146,0.8217391304347826,0.12608695652173912,0.05217391304347826,0.43478260869565216,0.43478260869565216,0.13043478260869565,0.8695652173913043,0.0391304347826087,0.09130434782608696,0.5826086956521739,0.09565217391304348,0.3217391304347826
1140,0.6,0.7,0.35,517,11.142914226394954,12.610098283682206,0.5289855072463768,0.057971014492753624,0.41304347826086957,0.5398550724637681,0.3333333333333333,0.12681159420289856,0.5253623188405797,0.010869565217391304,0.463768115942029,0.2463768115942029,0.14855072463768115,0.605072463768116
1141,0.6,0.7,0.35,520,10.271096566844637,12.553310443240518,0.5044642857142857,0.14285714285714285,0.35267857142857145,0.6026785714285714,0.3080357142857143,0.08928571428571429,0.6785714285714286,0.0,0.32142857142857145,0.25892857142857145,0.16517857142857142,0.5758928571428571
1142,0.6,0.7,0.35,521,11.720088402315985,13.853945042994333,0.2651162790697674,0.3209302325581395,0.413953488372093,0.6139534883720931,0.24186046511627907,0.14418604651162792,0.5813953488372093,0.023255813953488372,0.3953488372093023,0.24186046511627907,0.09767441860465116,0.6604651162790698
1143,0.6,0.7,0.35,522,13.004353893629716,15.143207303491193,0.7777777777777778,0.13636363636363635,0.08585858585858586,0.4696969696969697,0.48484848484848486,0.045454545454545456,0.8636363636363636,0.025252525252525252,0.1111111111111111,0.5050505050505051,0.18181818181818182,0.31313131313131315
1144,0.6,0.7,0.35,523,16.71422284365042,19.03567473584107,0.9347826086956522,0.057971014492753624,0.007246376811594203,0.26811594202898553,0.5434782608695652,0.18840579710144928,0.7971014492753623,0.1956521739130435,0.007246376811594203,0.2898550724637681,0.391304347826087,0.3188405797101449
1145,0.6,0.7,0.35,524,19.85152416104484,22.044068549675536,0.82,0.13,0.05,0.25,0.55,0.2,0.72,0.27,0.01,0.13,0.31,0.56
1146,0.6,0.7,0.35,525,18.857645199166935,20.79382607577014,0.8947368421052632,0.09210526315789473,0.013157894736842105,0.34210526315789475,0.5263157894736842,0.13157894736842105,0.868421052631579,0.13157894736842105,0.0,0.13157894736842105,0.25,0.618421052631579
1147,0.6,0.7,0.35,526,13.0279920673377,15.30426366767714,0.71900826446281,0.2727272727272727,0.008264462809917356,0.35537190082644626,0.5371900826446281,0.10743801652892562,0.9421487603305785,0.05785123966942149,0.0,0.2975206611570248,0.19834710743801653,0.5041322314049587
1148,0.6,0.7,0.35,527,18.94300421438791,22.451553639159997,0.06593406593406594,0.7142857142857143,0.21978021978021978,0.5054945054945055,0.3516483516483517,0.14285714285714285,0.7527472527472527,0.027472527472527472,0.21978021978021978,0.12087912087912088,0.0989010989010989,0.7802197802197802
1149,0.6,0.7,0.35,528,26.14251139957416,30.814672665541725,0.15476190476190477,0.2619047619047619,0.5833333333333334,0.5952380952380952,0.2976190476190476,0.10714285714285714,0.9404761904761905,0.0,0.05952380952380952,0.31547619047619047,0.011904761904761904,0.6726190476190477
1150,0.6,0.7,0.35,529,55.57187694922657,59.39278826668918,0.09333333333333334,0.2,0.7066666666666667,0.5733333333333334,0.30666666666666664,0.12,0.8933333333333333,0.04,0.06666666666666667,0.56,0.013333333333333334,0.4266666666666667
1151,0.6,0.7,0.35,530,25.298691503156896,28.854617140731015,0.0703125,0.1875,0.7421875,0.7265625,0.203125,0.0703125,0.7578125,0.046875,0.1953125,0.0703125,0.015625,0.9140625
1152,0.6,0.7,0.35,531,22.07028632028544,26.72190305455361,0.35064935064935066,0.45454545454545453,0.19480519480519481,0.5714285714285714,0.35064935064935066,0.07792207792207792,0.8311688311688312,0.09090909090909091,0.07792207792207792,0.35064935064935066,0.15584415584415584,0.4935064935064935
1153,0.6,0.7,0.35,555,13.816589073135983,15.784838227766365,0.9043478260869565,0.008695652173913044,0.08695652173913043,0.391304347826087,0.41739130434782606,0.19130434782608696,0.9130434782608695,0.06956521739130435,0.017391304347826087,0.10434782608695652,0.43478260869565216,0.4608695652173913
1154,0.6,0.7,0.35,556,11.65218506496284,13.186066025992009,1.0,0.0,0.0,0.3333333333333333,0.4666666666666667,0.2,1.0,0.0,0.0,0.06666666666666667,0.31666666666666665,0.6166666666666667
1155,0.6,0.7,0.35,557,16.679199578458782,18.802445844727856,1.0,0.0,0.0,0.23076923076923078,0.46153846153846156,0.3076923076923077,0.9384615384615385,0.06153846153846154,0.0,0.12307692307692308,0.49230769230769234,0.38461538461538464
1156,0.6,0.7,0.35,558,15.927712305211877,17.666308575087335,0.9827586206896551,0.0,0.017241379310344827,0.1724137931034483,0.41379310344827586,0.41379310344827586,0.896551724137931,0.10344827586206896,0.0,0.05172413793103448,0.39655172413793105,0.5517241379310345
1157,0.6,0.7,0.35,559,14.014452087879574,15.824242441052217,0.9753086419753086,0.012345679012345678,0.012345679012345678,0.32098765432098764,0.32098765432098764,0.35802469135802467,0.9876543209876543,0.0,0.012345679012345678,0.2222222222222222,0.3333333333333333,0.4444444444444444
1158,0.6,0.7,0.35,560,11.785637902584545,13.370396330947012,1.0,0.0,0.0,0.43333333333333335,0.31666666666666665,0.25,1.0,0.0,0.0,0.16666666666666666,0.18333333333333332,0.65
1159,0.6,0.7,0.35,561,12.420412413545755,14.279619874987006,1.0,0.0,0.0,0.26666666666666666,0.4666666666666667,0.26666666666666666,0.9666666666666667,0.03333333333333333,0.0,0.23333333333333334,0.16666666666666666,0.6
1160,0.6,0.7,0.35,562,14.349903511506206,16.328246236675454,0.8857142857142857,0.02857142857142857,0.08571428571428572,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.8285714285714286,0.17142857142857143,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143
1161,0.6,0.7,0.35,563,16.511883554240296,18.659185826237355,0.5,0.2661290322580645,0.23387096774193547,0.20161290322580644,0.3387096774193548,0.4596774193548387,0.8951612903225806,0.0,0.10483870967741936,0.8467741935483871,0.04838709677419355,0.10483870967741936
1162,0.6,0.7,0.35,564,10.471608786984405,11.697812630840378,0.835820895522388,0.07462686567164178,0.08955223880597014,0.3582089552238806,0.373134328358209,0.26865671641791045,0.8059701492537313,0.19402985074626866,0.0,0.0,0.2835820895522388,0.7164179104477612
