,From,To,Mid,District,Floor,Top,EMP_NAL,EMP_AL,EMP_UN,MSL_RUD,MSL_INT,EMP_ADV
373,0,0.3,0.15,234,0.2098968993,18.4172297094,0.0752143775,0.1337457906,0.8306461412,0.0012281247,0.8110023895,0.1878023015
374,0,0.3,0.15,235,0.4590504324,16.8628299203,0.0628034298,0.1567198678,0.8299606615,0.0006264988,0.8606454654,0.1387368807
375,0,0.3,0.15,236,1.8370185918,21.5008484998,0.072846313,0.2093904754,0.7735748141,0.0010473346,0.8766933944,0.1222458449
376,0,0.3,0.15,237,0.4685331146,13.673837759,0.0698799591,0.2309525438,0.7648063687,0.0003568954,0.9038269267,0.0958005459
377,0,0.3,0.15,238,0.4230007993,17.3340280448,0.1534839499,0.2060980891,0.6961743387,0.0019662363,0.9042170263,0.0938587998
378,0,0.3,0.15,239,2.2341539427,9.3361537108,0.0619208366,0.2256130858,0.8136252317,0.0007033833,0.9041422987,0.095140739
379,0,0.3,0.15,240,2.1382491888,10.4010348991,0.0452657184,0.2247047392,0.8072375586,0.000635062,0.9516496633,0.0475237586
380,0,0.3,0.15,370,0.9720703372,23.1807038737,0.1176474191,0.2614010554,0.5478814727,0.0098064179,0.4873950271,0.5028863364
381,0,0.3,0.15,371,0.8773159549,17.317408631,0.2491744592,0.0867820881,0.6583495355,0.012305148,0.3821110225,0.6055950258
382,0,0.3,0.15,372,0.2563869132,27.6254398111,0.2106496738,0.1793410989,0.5461992779,0.0125997164,0.5356824225,0.4516884372
383,0,0.3,0.15,373,0.8946342994,13.5922834983,0.0941071732,0.2367735432,0.5593668583,0.0134908168,0.7144934751,0.272019623
384,0,0.3,0.15,374,0.3278460442,36.0746663631,0.0925546172,0.1694192704,0.5536935361,0.0066228796,0.7169047586,0.2764570592
385,0,0.3,0.15,375,0.8919737891,26.5511369312,0.0998314404,0.1790965102,0.6161575256,0.0086956981,0.7666221425,0.2246967649
386,0,0.3,0.15,376,2.6438916222,27.3814437544,0.1147620169,0.1415949602,0.5613359524,0.0056092193,0.7826868557,0.211672526
387,0,0.3,0.15,377,2.0367819625,23.7566286703,0.130249886,0.18020278,0.717790356,0.0122987822,0.4317217555,0.5560136848
388,0,0.3,0.15,378,2.5012890731,16.1992771987,0.0867909802,0.1555074596,0.7784358882,0.0132862943,0.4081083863,0.5785901709
389,0,0.3,0.15,379,0.2585158038,14.6968123035,0.0990878768,0.1664921111,0.7522561201,0.0084825186,0.4291622077,0.562377687
390,0,0.3,0.15,380,1.3631327128,12.7130777208,0.1295616467,0.151159934,0.700747552,0.0113664248,0.4544076812,0.5342928043
391,0,0.3,0.15,381,3.0806041265,21.8224673318,0.1706051968,0.1201812245,0.7026467359,0.0133370819,0.4066571797,0.5799834854
392,0,0.3,0.15,382,0.0498620855,13.0848531776,0.1322252687,0.1294732681,0.791182448,0.0076386111,0.4733500265,0.5189058757
393,0,0.3,0.15,383,0.8468253483,21.3584329455,0.1493657705,0.1232940707,0.7324182741,0.009413888,0.5192215011,0.4713611396
394,0,0.3,0.15,384,1.4083591939,22.919973624,0.1923759798,0.097719104,0.7325447838,0.0193022936,0.4915025882,0.4892879558
395,0,0.3,0.15,385,0.776614222,18.6364780308,0.1127016856,0.1504416802,0.7402790923,0.0170449677,0.4492883124,0.5336384608
396,0,0.3,0.15,386,0.7292311056,19.4995852387,0.1626490406,0.1077112203,0.7598629686,0.0187862645,0.4182057556,0.5630180333
397,0,0.3,0.15,387,5.1673987251,24.1465893695,0.1174724799,0.1721300302,0.7031464861,0.0123766311,0.5045346405,0.483078834
398,0,0.3,0.15,388,1.3671522041,31.91651594,0.1524035184,0.1403488331,0.645563306,0.021827713,0.4369517892,0.5411991733
399,0,0.3,0.15,389,1.0929751433,26.4045377465,0.0945022825,0.2597458045,0.5576373608,0.0022304783,0.5254958923,0.4722543924
400,0,0.3,0.15,390,0.8997271162,25.6984102764,0.0804660206,0.149668884,0.5804771943,0.0089437098,0.859223833,0.1318433965
401,0,0.3,0.15,391,29.2447078328,62.1582792164,0.0945370149,0.2228600282,0.5791366588,0.0108740285,0.821098785,0.1680059005
402,0,0.3,0.15,392,2.5377388236,18.9293431623,0.1122831317,0.2049715702,0.6231301939,0.0167590768,0.6503558397,0.3328779302
403,0,0.3,0.15,393,0.7512202637,27.2390569488,0.088359971,0.2012861256,0.6319218744,0.0080949868,0.7560514493,0.2358907876
404,0,0.3,0.15,394,1.4982446313,24.9437712153,0.056287007,0.2462647482,0.5496457512,0.008319358,0.7003958528,0.2912682607
405,0,0.3,0.15,395,1.6857810289,25.8550192823,0.09052317,0.1928995787,0.6034457927,0.010981109,0.7906452259,0.1983807889
406,0,0.3,0.15,396,0.8291660265,31.3961282021,0.0773284608,0.2102418618,0.5833581767,0.0028958945,0.781432726,0.2156304854
407,0,0.3,0.15,397,0.6764948092,22.6132993459,0.0514470985,0.2225670372,0.5972609698,0.0010611142,0.9243366831,0.0746519967
408,0,0.3,0.15,398,1.4284236115,26.8345672035,0.1048747578,0.2517845971,0.5749493076,0.0128589374,0.7756835074,0.211439779
409,0,0.3,0.15,399,0.2751661509,26.4434027015,0.0637077113,0.3016130648,0.6018768994,0.0027222484,0.8374002132,0.1598953906
410,0,0.3,0.15,468,1.7582731874,43.1525678505,0.2531696012,0.1356167616,0.7561080353,0.0085272672,0.0468328731,0.944535876
411,0,0.3,0.15,469,0.9016000362,30.008953031,0.1437071521,0.2183779883,0.7447981152,0.0175130226,0.1466919983,0.8359170913
412,0,0.3,0.15,470,0.1880911498,22.4616979312,0.0908812324,0.3180994465,0.6342580858,0.0128843783,0.2060982991,0.7809391152
413,0,0.3,0.15,471,2.365574362,22.3068737183,0.1559196915,0.245500374,0.6696298311,0.0137095653,0.0933350773,0.8930005804
414,0,0.3,0.15,472,2.2190266314,31.5226479,0.1547371387,0.2406580732,0.6393593579,0.0092683971,0.0492164981,0.9415593197
415,0,0.3,0.15,473,3.2354958119,17.8987302693,0.1851911279,0.1861978921,0.7077992764,0.0121584053,0.0742509548,0.9136280988
416,0,0.3,0.15,474,6.0376032493,50.6358565768,0.1677916573,0.2037715081,0.7033228124,0.0094429428,0.0590736135,0.9315282737
417,0,0.3,0.15,475,3.1492380871,34.3613761912,0.0926372609,0.3195900752,0.6446197374,0.0110713347,0.0842846464,0.9047961933
418,0,0.3,0.15,476,0.8776500024,34.1301494179,0.2105559746,0.2120468005,0.6581817987,0.0067378734,0.0653775997,0.9278718295
419,0,0.3,0.15,477,1.4619007101,35.4965578286,0.154788152,0.2470997181,0.6649399063,0.0089677259,0.0673484304,0.9237722082
420,0,0.3,0.15,478,1.8370558505,16.1234369186,0.1159907027,0.2649007301,0.6630760882,0.0043137688,0.0716424194,0.9242075951
421,0,0.3,0.15,479,2.4737237072,34.8331692633,0.1018154526,0.335352676,0.5655821868,0.0044438625,0.0413575418,0.95417866
422,0,0.3,0.15,480,3.6231029761,26.4336829006,0.1098220714,0.2909047276,0.5781171792,0.0052882459,0.0335535208,0.961254199
423,0,0.3,0.15,481,0.7847039586,39.5330095937,0.1720673586,0.2436745991,0.6862303412,0.0108723315,0.0849788946,0.9040873806
424,0,0.3,0.15,482,0.7021432825,17.7548688701,0.11698628,0.2637005014,0.6889429528,0.0242693201,0.1198628196,0.8558408043
425,0,0.3,0.15,483,2.7459480031,24.3579466821,0.0871166527,0.2700452174,0.6749975307,0.018299802,0.2024571919,0.7792636101
426,0,0.3,0.15,484,1.5148556245,29.2448835973,0.065380498,0.2693597271,0.6334419301,0.011886177,0.1229950862,0.8651691767
427,0,0.3,0.15,485,0.2082420025,20.2416187218,0.0684183343,0.2497524867,0.6818617803,0.0187897408,0.2682268847,0.7129944765
428,0,0.3,0.15,486,1.5159045335,38.4720688647,0.1137208291,0.2869288876,0.6547850267,0.0127797359,0.0777512585,0.9094957941
429,0,0.3,0.15,487,2.2461067772,17.6816903112,0.0629897008,0.3203347431,0.5958442573,0.008300483,0.0835595083,0.9081285838
430,0,0.3,0.15,488,1.0020205727,20.3999915549,0.2417035717,0.1402588041,0.6955537892,0.0037914675,0.0515667325,0.9446575943
431,0,0.3,0.15,489,2.2255709757,13.7904319904,0.1125378446,0.3078424603,0.6477930632,0.0084688324,0.2734922852,0.7184077877
432,0,0.3,0.15,490,1.2248094385,13.4003757704,0.2267658875,0.2038949473,0.6313891583,0.0087294961,0.1011829738,0.8899373471
433,0,0.3,0.15,491,0.8016618573,18.5758501885,0.0975896371,0.2811482777,0.5718979255,0.0066647985,0.1482752496,0.8451259949
434,0,0.3,0.15,492,6.0465139706,25.1238251241,0.3519654173,0.1404078601,0.6129499278,0.0087918979,0.0676343917,0.9235188138
435,0,0.3,0.15,493,1.8445125424,15.4583324771,0.0912373057,0.3954456983,0.4570386954,0.0106986585,0.1955797723,0.7937741909
436,0,0.3,0.15,497,0.988455175,30.8444722077,0.0674913098,0.4487159218,0.5615921178,0.0182788989,0.3112276805,0.6704804513
437,0,0.3,0.15,498,0.7888527138,30.2214219561,0.138682939,0.2944940625,0.6436488698,0.0109547918,0.1577134443,0.8313661143
438,0,0.3,0.15,499,1.4814305006,34.651545796,0.1047314192,0.3488850928,0.627168059,0.0245205507,0.1762846172,0.79928847
439,0,0.3,0.15,500,1.2141248841,34.0217047026,0.0590516929,0.4609348157,0.5795204877,0.0102275898,0.2184682794,0.7712994201
440,0,0.3,0.15,501,0.5171235493,30.8407246927,0.1568606839,0.2774991889,0.6461216015,0.0093666192,0.1648220887,0.8258294578
441,0,0.3,0.15,502,1.3059008761,24.1848938934,0.0419915744,0.449710199,0.567323003,0.0083050402,0.2473782023,0.7443676035
442,0,0.3,0.15,503,1.414873334,42.2523563334,0.0630090666,0.3669668476,0.6106718914,0.0093472376,0.1656237717,0.8249896893
443,0,0.3,0.15,504,0.9024563447,24.9013872325,0.1964814879,0.2422880451,0.6185091225,0.0076957511,0.0856253636,0.9066285401
444,0,0.3,0.15,505,2.8881776886,29.2628780942,0.2632869307,0.1286169862,0.6804006147,0.0094858071,0.0776531153,0.9128721703
445,0,0.3,0.15,506,0.9548486235,19.3014811002,0.1533443105,0.2118672648,0.5990426608,0.0100315466,0.1245960768,0.8652599604
446,0,0.3,0.15,507,7.8843672482,30.9785420198,0.1392188584,0.2474696786,0.5525088505,0.0128192879,0.1798651532,0.8073790585
447,0,0.3,0.15,508,0.8387768543,41.0041386963,0.0763771554,0.353209726,0.4749241907,0.0162269042,0.300028685,0.6837562282
448,0,0.3,0.15,509,3.6359253862,36.9965428958,0.1928464163,0.2109500203,0.6054628076,0.0115177598,0.1554106577,0.8329576044
449,0,0.3,0.15,510,1.3300961306,41.7942593197,0.0707352337,0.4517458652,0.5179279432,0.012843368,0.3446802682,0.6425443194
450,0,0.3,0.15,511,1.8337223442,30.4567974271,0.1074560616,0.3574161204,0.6426780046,0.0190357741,0.2446686112,0.7362454471
451,0,0.3,0.15,512,1.1554891538,21.2805551588,0.0468400612,0.515593739,0.5455476661,0.0228082367,0.3693894207,0.6077641251
452,0,0.3,0.15,513,2.1705177849,26.9983914321,0.055616408,0.4905816945,0.5761679529,0.0155337204,0.2654311465,0.7189573801
453,0,0.3,0.15,514,1.8467761474,30.2077470955,0.0697459766,0.4843401198,0.5732332754,0.0150715502,0.2674134438,0.7174772376
454,0,0.3,0.15,515,0.3567159878,21.5133227629,0.3000216721,0.0901724998,0.7547055667,0.0050149069,0.0603944093,0.9345770724
455,0,0.3,0.15,516,1.4898271766,40.093150397,0.1138272052,0.4201145673,0.5719270046,0.0088543566,0.2315116788,0.7596909771
456,0,0.3,0.15,517,0.8613763863,20.1749562357,0.4095057065,0.037315833,0.641899858,0.00463881,0.0382315558,0.9567246081
457,0,0.3,0.15,520,0.6764608199,34.653037732,0.2301662369,0.1271487181,0.6432111876,0.0073373734,0.0734210543,0.9193144487
458,0,0.3,0.15,521,2.4642896739,34.5777752457,0.3422280099,0.1214506187,0.6569941906,0.0037609128,0.0299859006,0.9662200688
459,0,0.3,0.15,522,1.6253490112,47.7816078839,0.1919204466,0.3124426425,0.592418379,0.0120899243,0.1849500289,0.803135193
460,0,0.3,0.15,523,0.9872644352,30.5416379673,0.1077718783,0.4232307253,0.5831903492,0.0154204753,0.2381250663,0.7466444926
461,0,0.3,0.15,524,1.5295293824,27.1126331356,0.0873204793,0.4083010539,0.6225862529,0.0098597389,0.1680219681,0.8221235522
462,0,0.3,0.15,525,0.1240032727,33.2359617762,0.0841423247,0.4362779418,0.5761318061,0.0243361783,0.2662262566,0.7093634081
463,0,0.3,0.15,526,3.1500613778,40.6886014477,0.1028102331,0.4006190318,0.6132646352,0.0158337872,0.3486652968,0.6354419171
464,0,0.3,0.15,527,0.4367330257,28.5957186325,0.1798553585,0.2364207247,0.6305401796,0.0070939799,0.0791634346,0.9136786686
465,0,0.3,0.15,528,1.2762927941,35.9783394428,0.1558367889,0.2334771742,0.5906469096,0.0043700021,0.0550897352,0.9405313046
466,0,0.3,0.15,529,0.978702501,20.8383373322,0.1440799375,0.1401361804,0.6425225559,0.0035599206,0.0395156002,0.9569064578
467,0,0.3,0.15,530,1.7012586245,28.588358697,0.2253990943,0.1974253694,0.6510111516,0.0040828821,0.04825274,0.9477983994
468,0,0.3,0.15,531,1.5284502424,36.000056722,0.1390151655,0.2897850799,0.6400916174,0.007664098,0.1308696522,0.8613916495
469,0,0.3,0.15,555,5.7051712235,33.1776043427,0.145538479,0.2651887692,0.6211305471,0.0071458983,0.109523951,0.8833772736
470,0,0.3,0.15,556,0.4028335713,25.6288637928,0.1422192096,0.2726171535,0.6236525734,0.0037806883,0.1183875995,0.877817847
471,0,0.3,0.15,557,0.9815242118,39.7325667218,0.0925461541,0.3503066048,0.6442458721,0.0051617438,0.2418388627,0.7530081591
472,0,0.3,0.15,558,4.6428378758,35.3199279647,0.1364554383,0.2619536937,0.6454195994,0.0101945253,0.1211422955,0.868685601
473,0,0.3,0.15,559,5.4736604632,37.3813436881,0.0812629371,0.3947653063,0.5734059551,0.0075072476,0.095795778,0.8966718157
474,0,0.3,0.15,560,0.4928196837,26.4250080512,0.1363201268,0.3119968304,0.5960031696,0.0064503679,0.146374519,0.8471735993
475,0,0.3,0.15,561,1.5970709039,28.564598925,0.0985033802,0.3844531017,0.5571058161,0.0017067657,0.0646404641,0.9335091619
476,0,0.3,0.15,562,5.1548512483,19.165363714,0.1386977366,0.3539940403,0.5974844301,0.0034658352,0.0933410937,0.9031158299
477,0,0.3,0.15,563,0.5689702298,58.8983466991,0.2429813187,0.1279866234,0.6156585617,0.0026769708,0.1208706505,0.8764411681
478,0,0.3,0.15,564,2.1740754812,22.0110597968,0.0765742273,0.3724235278,0.6014319403,0.0034938654,0.0907456732,0.9058234585
479,0,0.3,0.15,565,5.240575521,35.1251578026,0.1558964839,0.3636776589,0.5903581568,0.0053753139,0.0702919667,0.9242852877
480,0,0.3,0.15,566,0.4836850126,30.0161416629,0.1038348357,0.3644140269,0.5243362089,0.0058616191,0.1183254136,0.8757995401
481,0,0.3,0.15,567,4.0127056308,24.8905602403,0.0907387756,0.339703438,0.5932179515,0.004979074,0.0789915657,0.9160575315
482,0,0.3,0.15,568,3.9734713871,34.9309346584,0.1096827531,0.3257043695,0.5969635579,0.0038744266,0.0949306441,0.901176799
483,0,0.3,0.15,569,4.2031435794,17.9537391139,0.3517686955,0.0832355636,0.6186271516,0.0015508576,0.0621708221,0.9365151163
484,0,0.3,0.15,570,2.276706018,29.1669754412,0.3148831538,0.211823411,0.5092819151,0.0070755099,0.1376853904,0.8551793583
485,0,0.3,0.15,571,0.1248588119,32.3162057058,0.1295297617,0.3365839075,0.5203851178,0.0038077376,0.1096654814,0.8865055904
486,0,0.3,0.15,572,12.3805476235,19.2341673462,0.4302322749,0.0511740429,0.597724028,0.0027125622,0.0340604494,0.9631715147
487,0,0.3,0.15,573,1.4172965281,24.0942866886,0.0999056064,0.343715086,0.5723952772,0.003107011,0.092482587,0.9043845263
488,0,0.3,0.15,574,0.7821184311,24.1754659159,0.0876781536,0.4056598936,0.5045946829,0.0039139351,0.0649310759,0.9311676117
489,0,0.3,0.15,575,7.6978753351,24.5833890801,0.4597426239,0.0389297475,0.573243245,0.0017241432,0.0406928695,0.9576532218
490,0,0.3,0.15,576,1.311994224,18.627003424,0.492902487,0.038025421,0.533204202,0.0043866334,0.1720263104,0.8235949009
491,0,0.3,0.15,577,5.4348271668,28.7134604528,0.1653753411,0.229411987,0.6272864022,0.0050689801,0.0726569551,0.922273943
492,0,0.3,0.15,578,0.6020275805,16.252917942,0.1016129432,0.2898837987,0.5939198731,0.0044439618,0.1184781584,0.8771022185
493,0,0.3,0.15,579,3.8454065811,32.9798255593,0.1119389947,0.2671881126,0.6403706513,0.0072092149,0.131959731,0.8608925308
494,0,0.3,0.15,580,1.5334415009,25.9784954658,0.0955418232,0.3741806311,0.6159078111,0.0089462758,0.2380567894,0.7530144635
495,0,0.3,0.15,581,0.7004922018,19.5547686913,0.1599098266,0.3000285998,0.5524166821,0.0034788185,0.0594437051,0.9370867123
496,0,0.3,0.15,582,0.6551736475,21.623471135,0.1346573825,0.3666442475,0.5286239911,0.0053472737,0.0813443522,0.9133394938
497,0,0.3,0.15,583,20.221397014,31.9401227443,0.2490248191,0.2033896226,0.6010549127,0.0021863121,0.0373613894,0.9604266923
498,0,0.3,0.15,584,2.0050546071,18.8383128335,0.182398661,0.3149473989,0.5469126325,0.0037653625,0.08022215,0.9160012162
499,0,0.3,0.15,588,2.1026660532,14.7083580325,0.2662279578,0.0250077538,0.795732927,0.0007716381,0.0577564937,0.941374665
500,0,0.3,0.15,589,2.5183916979,13.6734645255,0.2778144785,0.0097812722,0.7922047671,0.00006006,0.0167636754,0.9827556988
501,0,0.3,0.15,590,5.2917952974,12.9185187638,0.2247792907,0.1323307896,0.6733353284,7.24423927825771E-05,0.1815786006,0.8182215986
502,0,0.3,0.15,591,4.1495249506,20.2652335467,0.2744961627,0.0114215728,0.7720888634,0.000091745,0.0485237848,0.9513896327
503,0,0.3,0.15,592,2.4480373048,16.5244174987,0.1893128612,0.0341273951,0.8945717746,1.00820748522653E-05,0.0371342679,0.9625840709
504,0,0.3,0.15,593,1.6303397421,16.5973881315,0.2864354544,0.0988742022,0.6524689945,0.0004160234,0.0521692972,0.9470248128
505,0,0.3,0.15,594,4.5750034796,13.5758750811,0.3296662849,0.0274498172,0.6833029851,0.0003143832,0.0203673969,0.9792874777
506,0,0.3,0.15,595,0.5986709589,13.1646197358,0.336461912,0.0095399508,0.7036446643,9.41207487476931E-05,0.0181419328,0.9811655822
507,0,0.3,0.15,596,3.0563316717,20.2310683621,0.1846593492,0.2054026534,0.5902311007,0.000097258,0.0957553104,0.903894712
508,0,0.3,0.15,597,2.5458762476,11.4780417605,0.2984862034,0.0334006132,0.7008188554,0.0003824046,0.017962054,0.9816330622
509,0,0.3,0.15,598,2.4715374266,21.0036657151,0.2922954882,0.0407477842,0.6464659565,0.0004243264,0.0368427997,0.9626850774
510,0,0.3,0.15,599,1.9292998444,10.6664081604,0.1949697208,0.0677897633,0.7224539261,0.0004338027,0.051045969,0.9481023394
511,0,0.3,0.15,600,1.689421018,12.9527576492,0.2504273747,0.0379157215,0.7273087512,0.0002678764,0.0386960034,0.9610865683
512,0,0.3,0.15,601,1.5628936386,13.8083628911,0.3034246716,0.016212432,0.6805954384,0.0003992962,0.038706624,0.9609677026
513,0,0.4,0.2,203,0.1031387755,30.9011002341,0.0484544935,0.1619583955,0.8069282955,0.000281326,0.9502401681,0.0494698235
514,0,0.4,0.2,204,0.7764249223,33.4007340117,0.0499619176,0.230263693,0.8396951927,0.000345294,0.9449704371,0.0546985881
515,0,0.4,0.2,205,0.5428662637,7.6122386169,0.0464728482,0.2327402523,0.8376066047,8.65042536736272E-05,0.8909563612,0.108970611
516,0,0.4,0.2,206,0.641490496,28.3307309751,0.0634350751,0.1958505013,0.8477579321,0.0003327377,0.9143325148,0.085394437
517,0,0.4,0.2,207,0.4314540326,19.6683360981,0.0641054966,0.2082252386,0.7780889523,0.000526179,0.8504419328,0.149054123
518,0,0.4,0.2,208,1.3107858689,18.2477421089,0.0392435206,0.2291994685,0.7261258696,0.000490825,0.8938858823,0.1056531435
519,0,0.4,0.2,209,0.7575649132,19.4461170292,0.0406057525,0.2703390996,0.7715670095,0.0006062167,0.9282830393,0.0711130715
520,0,0.4,0.2,210,2.7638675942,24.54569886,0.0384396035,0.2458552219,0.8875487975,0.000291469,0.8334498327,0.1662781135
521,0,0.4,0.2,211,1.5286158958,20.2622177913,0.0391721171,0.2500710391,0.8349453822,0.0004416003,0.8567210882,0.1428197952
522,0,0.4,0.2,212,1.572822421,24.603743495,0.0354299709,0.2341447849,0.837010327,0.0002875156,0.9337814362,0.0659129613
523,0,0.4,0.2,213,0.0690550984,18.0973726258,0.0354839292,0.2539142532,0.7892554518,0.0001401707,0.9487864117,0.0510921228
524,0,0.4,0.2,214,0.5039974627,16.2663868581,0.0584150742,0.1827420526,0.8168196133,0.0007056527,0.8956028535,0.1036716961
525,0,0.4,0.2,215,0.3079828457,15.8896363104,0.0853707792,0.1358233505,0.859100315,0.0010670203,0.778987907,0.219944302
526,0,0.4,0.2,216,0.9999003306,19.3601199044,0.092860064,0.1336933589,0.8255681372,0.0006155412,0.7804413698,0.2189734326
527,0,0.4,0.2,217,0.9565372781,19.4609738538,0.0538508096,0.112140425,0.8823266749,0.0012173002,0.8113192026,0.1874188295
528,0,0.4,0.2,218,1.9589961247,17.6602926429,0.0662157738,0.0955967545,0.858377566,0.0008992401,0.8832237116,0.1158926115
529,0,0.4,0.2,219,1.2214323736,21.9667221512,0.0570467933,0.1012189869,0.8885216703,0.000636572,0.8601682866,0.1391689445
530,0,0.4,0.2,220,1.9630330264,20.5753140895,0.0798063007,0.1681956634,0.8584108775,0.0007613769,0.8748661846,0.1244278454
531,0,0.4,0.2,221,1.0622348389,16.1995003846,0.0789608015,0.1829926304,0.8424328588,0.0004859536,0.8229871817,0.1765947136
532,0,0.4,0.2,222,3.6485947723,18.0336013196,0.094831689,0.1456399562,0.846659715,0.0005693998,0.8075070387,0.1918596023
533,0,0.4,0.2,223,0.5288101033,15.2799934725,0.0548035125,0.1700417929,0.824446462,0.0001412083,0.8871793923,0.1126163381
534,0,0.4,0.2,224,0.7767811923,17.1769426526,0.1012619416,0.1119353463,0.8446414204,0.0007771319,0.7339514338,0.265194294
535,0,0.4,0.2,225,2.2029764878,21.3942659599,0.043676727,0.1864613778,0.757898746,0.0005357022,0.8163447918,0.183113081
536,0,0.4,0.2,226,0.2700126382,20.748631685,0.0950330696,0.0849957974,0.8658544056,0.0006688634,0.6987395122,0.300481036
537,0,0.4,0.2,227,0.0322775774,11.2073744403,0.0610120842,0.149440813,0.8547319842,0.0011673876,0.7391280493,0.2598235718
538,0,0.4,0.2,228,0.7416648982,9.229260476,0.0621876669,0.2021189161,0.781059338,0.0004760957,0.8322819075,0.1671574727
539,0,0.4,0.2,229,1.3394533386,17.9408955177,0.0661091186,0.2554022115,0.7858464319,0.0006403329,0.8349376849,0.1644557322
540,0,0.4,0.2,230,5.5100530247,28.9461850918,0.0895495181,0.2012303467,0.82186795,0.0013107364,0.5623540788,0.4363258995
541,0,0.4,0.2,231,0.4415697401,17.4646068604,0.0648369743,0.1534603685,0.8459212147,0.0020557411,0.9060009705,0.0919146653
542,0,0.4,0.2,232,0.5721478818,17.6989222189,0.075586817,0.1552599866,0.8331759663,0.0015070037,0.8012809219,0.1972284199
543,0,0.4,0.2,233,1.4565118352,16.6830349149,0.056653845,0.1572513136,0.8582303094,0.00217413,0.7657152382,0.2321555991
544,0,0.4,0.2,234,0.2098968993,21.8491348211,0.0696117335,0.1372014695,0.8298080461,0.0009993081,0.8163063517,0.1827028457
545,0,0.4,0.2,235,0.4590504324,19.3064581557,0.0600506227,0.1599334896,0.8245767362,0.0005710985,0.8693161352,0.1301408818
546,0,0.4,0.2,236,1.8370185918,24.1975654291,0.0720710222,0.215616932,0.7652380355,0.0012653715,0.8850230196,0.1137027938
547,0,0.4,0.2,237,0.4685331146,15.6001853589,0.0665054635,0.2264067677,0.7638984843,0.0003232498,0.9149572484,0.0847057896
548,0,0.4,0.2,238,0.4230007993,21.3019055152,0.1415100485,0.2087615195,0.6958624262,0.0017160423,0.9106035013,0.0877072747
549,0,0.4,0.2,239,2.2341539427,11.2134679082,0.0654483816,0.2254486212,0.810611778,0.0010823117,0.891174865,0.107725481
550,0,0.4,0.2,240,2.1382491888,12.2752983193,0.0469036762,0.229192288,0.8054036668,0.000554411,0.9511650185,0.0481393124
551,0,0.4,0.2,370,0.9720703372,28.1469676427,0.1144508332,0.2611885569,0.5485181556,0.0099350956,0.4890232667,0.5010821398
552,0,0.4,0.2,371,0.8773159549,19.980425322,0.2309390194,0.0931581239,0.6439974843,0.0126747338,0.4067938554,0.5805584295
553,0,0.4,0.2,372,0.2563869132,34.1265238263,0.2079948449,0.1818116728,0.5405360005,0.0122464143,0.552077862,0.4356489138
554,0,0.4,0.2,373,0.8946342994,16.7471900752,0.091233311,0.2373651161,0.5487106017,0.0150965724,0.7173147406,0.2675862896
555,0,0.4,0.2,374,0.3278460442,51.8626544368,0.0905760485,0.1724597242,0.5660482864,0.0065928731,0.7171977677,0.2761957451
556,0,0.4,0.2,375,0.8919737891,30.7115026061,0.0979135777,0.1862570941,0.6082471116,0.008075007,0.7809410403,0.2109905832
557,0,0.4,0.2,376,2.6438916222,32.9542681812,0.1061095989,0.1457081953,0.5699012888,0.0057815865,0.7694933866,0.2247041187
558,0,0.4,0.2,377,2.0367819625,30.2644952944,0.1211009941,0.1853326181,0.7095406951,0.0117115479,0.4424961966,0.5458134706
559,0,0.4,0.2,378,2.5012890731,18.9160778281,0.0827113962,0.1593231376,0.7781924026,0.0118564811,0.4141299064,0.5739907693
560,0,0.4,0.2,379,0.2585158038,16.9710872863,0.0970361151,0.1645973379,0.7517643946,0.007347672,0.4284650535,0.5641961028
561,0,0.4,0.2,380,1.3631327128,15.5769027417,0.1289130309,0.142597097,0.7128377487,0.0111706615,0.4512841634,0.5376075123
562,0,0.4,0.2,381,3.0806041265,25.8849028935,0.1612884278,0.1254030993,0.6985426107,0.0122641047,0.4243929711,0.5633308244
563,0,0.4,0.2,382,0.0498620855,16.0345557196,0.1271492204,0.1343989485,0.7886513296,0.0092398057,0.4831291683,0.5075551817
564,0,0.4,0.2,383,0.8468253483,26.2836232131,0.1391632892,0.1246048117,0.7287868108,0.0114199024,0.5403175197,0.4482666473
565,0,0.4,0.2,384,1.4083591939,31.8443744234,0.1794160266,0.1075631063,0.7161684875,0.0204498639,0.5044570837,0.4751812554
566,0,0.4,0.2,385,0.776614222,21.5647253632,0.1178720076,0.1491432712,0.7389120119,0.0173687831,0.4379471479,0.5446839601
567,0,0.4,0.2,386,0.7292311056,24.0834092583,0.1587780481,0.1103917982,0.7588629363,0.0187245724,0.4208211795,0.5604383026
568,0,0.4,0.2,387,5.1673987251,26.9607530281,0.112887904,0.175323168,0.7001769207,0.0129080918,0.5123019494,0.4747954786
569,0,0.4,0.2,388,1.3671522041,37.3283976679,0.1452428983,0.1447900538,0.6445955066,0.0205134906,0.4474842968,0.5319902577
570,0,0.4,0.2,389,1.0929751433,31.3577882038,0.0883749742,0.2626246757,0.5516298737,0.0046833381,0.5509137213,0.4443851597
571,0,0.4,0.2,390,0.8997271162,33.2257024105,0.0906416111,0.1515978271,0.5786074515,0.0063489765,0.8540278574,0.1396185923
572,0,0.4,0.2,391,29.2447078328,70.1392389971,0.0852347319,0.2428713963,0.5764125926,0.0093016528,0.8308784668,0.1598013129
573,0,0.4,0.2,392,2.5377388236,22.0846657877,0.1010893664,0.2179296961,0.6149250532,0.0165335218,0.6814671749,0.3020080022
